"design_last_role","design_current_role","design_item_consistent","design_item_type","design_bg_type","targ_prob","comp_prob","decoy_prob","targ_pay","comp_pay","decoy_pay","targ_item","comp_item","decoy_item","targ_value","comp_value","decoy_value"
"novel","decoy",FALSE,"urn","urn",0.751689136366309,0.50421061553061,0.692283035314591,4.17286808374786,6.22101064401835,4.17286808374786,"urn","urn","urn",3.13669960604297,3.13669960604297,2.88880578298435
"novel","targ",FALSE,"urn","urn",0.894910368870316,0.189480022760108,0.795190281141387,9.31602925052939,43.9994203692545,9.31602925052939,"urn","ticket","urn",8.33701117299791,8.33701117299791,7.40801591884985
"targ","targ",TRUE,"urn","urn",0.894910368870316,0.299659878248349,0.894910368870316,9.31602925052939,27.8215796580163,4.59341845419331,"urn","ticket","urn",8.33701117299791,8.33701117299791,4.11069780321785
"decoy","comp",TRUE,"urn","urn",0.414460582425818,0.894910368870316,0.35068870736286,9.91818758531422,4.59341845419331,9.91818758531422,"ticket","urn","urn",4.11069780321785,4.11069780321785,3.47819638367621
"decoy","decoy",FALSE,"urn","urn",0.35068870736286,0.590589326107875,0.35068870736286,13.0893935781246,7.77241022002117,9.91818758531422,"ticket","urn","urn",4.59030251407626,4.59030251407626,3.47819638367621
"comp","comp",FALSE,"urn","ticket",0.0917772601824254,0.590589326107875,0.0917772601824254,50.0156847671431,7.77241022002117,46.5225001582701,"ticket","urn","ticket",4.59030251407626,4.59030251407626,4.26970760136248
"comp","decoy",FALSE,"urn","urn",0.648857777030207,0.0543896174058318,0.589231285266578,2.227171131662,26.5697274311238,2.227171131662,"urn","urn","ticket",1.44511730955606,1.44511730955606,1.31231890841782
"targ","comp",FALSE,"urn","ticket",0.039668109966442,0.648857777030207,0.039668109966442,36.4302032735762,2.227171131662,31.6636567354766,"urn","ticket","ticket",1.44511730955606,1.44511730955606,1.25603741732256
"novel","decoy",TRUE,"urn","ticket",0.186843214767891,0.4118996495381,0.104610926089249,14.95112583698,6.78203154315192,14.95112583698,"ticket","ticket","urn",2.79351641578061,2.79351641578061,1.56405111988337
"novel","comp",FALSE,"ticket","urn",0.97392455697991,0.339868083249721,0.97392455697991,6.40965404348499,18.3674778019943,1.82115681316754,"urn","ticket","urn",6.2425194746956,6.2425194746956,1.77366934245514
"decoy","comp",FALSE,"ticket","ticket",0.56270809751004,0.97392455697991,0.493939324899111,3.15202384736164,1.82115681316754,3.15202384736164,"urn","ticket","ticket",1.77366934245514,1.77366934245514,1.55690853123171
"targ","targ",FALSE,"ticket","ticket",0.56270809751004,0.93149437289685,0.478138249518815,3.15202384736164,1.90411170916601,3.15202384736164,"ticket","urn","ticket",1.77366934245514,1.77366934245514,1.50710316481906
"decoy","targ",TRUE,"ticket","ticket",0.478138249518815,0.156522038625553,0.387445891962852,3.15202384736164,9.62869624017925,3.15202384736164,"ticket","ticket","ticket",1.50710316481906,1.50710316481906,1.22123869102921
"novel","decoy",FALSE,"urn","urn",0.795366850907086,0.189303366933018,0.795366850907086,6.85212965798175,28.7895396493628,3.00975827988779,"urn","ticket","urn",5.44995678807599,5.44995678807599,2.39386196506588
"comp","comp",TRUE,"urn","urn",0.814080861862749,0.189303366933018,0.722969222499523,6.69461357389684,28.7895396493628,6.69461357389684,"urn","urn","urn",5.44995678807599,5.44995678807599,4.83999957045495
"novel","targ",TRUE,"ticket","ticket",0.825094734022132,0.156720790779218,0.765053327259811,4.90379590344659,25.8172266521617,4.90379590344659,"ticket","ticket","urn",4.04609617665308,4.04609617665308,3.75166537213484
"targ","comp",FALSE,"ticket","ticket",0.0969560029916465,0.825094734022132,0.0348525353940204,41.7312600747546,4.90379590344659,41.7312600747546,"ticket","urn","ticket",4.04609617665308,4.04609617665308,1.45444021879245
"novel","comp",TRUE,"ticket","ticket",0.223261306760833,0.854547187279614,0.133138861437328,35.5339821625024,9.28370417702931,35.5339821625024,"ticket","ticket","ticket",7.9333632920164,7.9333632920164,4.7309539274499
"novel","comp",FALSE,"ticket","urn",0.606618860270828,0.270357525975154,0.606618860270828,6.50600584549789,14.5979507567841,3.5001450269479,"urn","ticket","urn",3.94666585091128,3.94666585091128,2.12325398702974
"decoy","targ",FALSE,"ticket","ticket",0.606618860270828,0.0275921307038516,0.553298828715924,3.5001450269479,76.9514326319627,3.5001450269479,"ticket","ticket","ticket",2.12325398702974,2.12325398702974,1.93662614374614
"novel","comp",FALSE,"urn","ticket",0.170439611654729,0.871731317146252,0.170439611654729,19.7968177264428,3.87064438196416,16.631411119817,"ticket","urn","ticket",3.37416192529436,3.37416192529436,2.83465125253175
"comp","decoy",FALSE,"urn","urn",0.924508898928954,0.162087436998263,0.854923222367845,3.44011553124758,19.6216158443925,3.44011553124758,"urn","urn","ticket",3.18041742198209,3.18041742198209,2.94103465529185
"novel","comp",FALSE,"urn","ticket",0.156450376613066,0.821006490220094,0.0640286431647837,24.0747458676711,4.58766538721426,24.0747458676711,"ticket","urn","ticket",3.76650305786099,3.76650305786099,1.54147331244396
"targ","comp",TRUE,"urn","ticket",0.534493401180953,0.156450376613066,0.451434856140986,7.04686540477202,24.0747458676711,7.04686540477202,"urn","ticket","ticket",3.76650305786099,3.76650305786099,3.18120067024815
"novel","decoy",TRUE,"ticket","ticket",0.709148857352732,0.378546303138137,0.709148857352732,11.3104704106693,21.18844405917,7.51721109733923,"urn","ticket","ticket",8.02080716784801,8.02080716784801,5.33082166015739
"novel","decoy",TRUE,"urn","urn",0.260588533190234,0.515191356884316,0.161773133339515,13.7089449793522,6.93411062902825,13.7089449793522,"ticket","urn","urn",3.57239386375502,3.57239386375502,2.21773898408883
"comp","decoy",TRUE,"urn","urn",0.602984767092858,0.941722567891702,0.515191356884316,6.93411062902825,4.43990961372133,6.93411062902825,"urn","urn","urn",4.18116308264071,4.18116308264071,3.57239386375502
"novel","decoy",FALSE,"ticket","ticket",0.17602972378351,0.647472526179627,0.120168561482357,22.414110444808,6.09377156700858,22.414110444808,"ticket","urn","ticket",3.94554967045263,3.94554967045263,2.69347140905924
"novel","decoy",TRUE,"urn","ticket",0.359210619834093,0.10980307799764,0.299734497376093,13.7559419443133,45.0012925168162,13.7559419443133,"ticket","ticket","urn",4.94128043221857,4.94128043221857,4.12313034461346
"novel","comp",FALSE,"ticket","urn",0.603678325889632,0.315184139739183,0.603678325889632,10.9371523922307,20.9481411456973,7.66374336741839,"urn","ticket","urn",6.60252184614159,6.60252184614159,4.6264357660909
"comp","decoy",TRUE,"ticket","ticket",0.315184139739183,0.856786028714851,0.315184139739183,25.5865149462507,9.41245939123703,20.9481411456973,"ticket","ticket","urn",8.06446370225778,8.06446370225778,6.60252184614159
"decoy","comp",FALSE,"ticket","ticket",0.834132843185216,0.315184139739183,0.780606180510949,7.91543205627683,20.9481411456973,7.91543205627683,"urn","ticket","ticket",6.60252184614159,6.60252184614159,6.17883518454419
"comp","targ",FALSE,"ticket","ticket",0.315184139739183,0.591683894395828,0.221048260514551,20.9481411456973,11.1588669366833,20.9481411456973,"ticket","ticket","ticket",6.60252184614159,6.60252184614159,4.63055016126969
"decoy","comp",TRUE,"ticket","ticket",0.928007396170869,0.221048260514551,0.928007396170869,4.98977721554397,20.9481411456973,1.28956349824725,"urn","ticket","ticket",4.63055016126969,4.63055016126969,1.19672446420542
"novel","targ",FALSE,"urn","urn",0.757331240970915,0.481163211399689,0.669848042030161,3.96326551470392,6.2380180351209,3.96326551470392,"urn","ticket","urn",3.00150479054795,3.00150479054795,2.65478564507008
"novel","comp",TRUE,"urn","urn",0.760023454437032,0.276984039228624,0.703389357391279,6.88446696139786,18.8904616184054,6.88446696139786,"urn","urn","urn",5.23235636195922,5.23235636195922,4.84246079195913
"decoy","targ",TRUE,"urn","urn",0.703389357391279,0.92638406669721,0.703389357391279,6.88446696139786,5.22727124315049,2.64706194670785,"urn","urn","urn",4.84246079195913,4.84246079195913,1.86191520166974
"novel","comp",TRUE,"urn","urn",0.74612508690916,0.198326424509078,0.686957001138944,3.97263718730824,14.9454833059991,3.97263718730824,"urn","urn","urn",2.96408426663892,2.96408426663892,2.72903092880632
"comp","decoy",TRUE,"urn","ticket",0.198326424509078,0.547502552857623,0.198326424509078,19.6045699422667,7.10152718082212,14.9454833059991,"ticket","urn","ticket",3.8881042606879,3.8881042606879,2.96408426663892
"decoy","comp",TRUE,"urn","urn",0.560363104566932,0.198326424509078,0.560363104566932,5.2895778513642,14.9454833059991,0.850705317513828,"urn","urn","urn",2.96408426663892,2.96408426663892,0.476703872793646
"targ","comp",TRUE,"urn","urn",0.27439413475804,0.560363104566932,0.216951110085938,10.8022872619076,5.2895778513642,10.8022872619076,"urn","urn","ticket",2.96408426663892,2.96408426663892,2.34356821293803
"novel","targ",FALSE,"urn","urn",0.855322849649385,0.428747256519273,0.855322849649385,13.0577603987053,26.0493814582752,8.3915809317127,"urn","ticket","urn",11.1686008342595,11.1686008342595,7.17751091557595
"novel","decoy",TRUE,"urn","ticket",0.157371305362434,0.383785673649982,0.105558995974829,19.4145823703497,7.96094898913532,19.4145823703497,"ticket","ticket","urn",3.05529817068844,3.05529817068844,2.04938382228472
"comp","comp",FALSE,"urn","urn",0.735005801077932,0.383785673649982,0.655296875385102,4.15683545110481,7.96094898913532,4.15683545110481,"urn","urn","urn",3.05529817068844,3.05529817068844,2.723961282599
"novel","decoy",FALSE,"ticket","ticket",0.283172656595935,0.981104092206806,0.202771904901829,24.1477326398337,6.96967595661471,24.1477326398337,"ticket","urn","ticket",6.83797760239008,6.83797760239008,4.89648174643916
"targ","targ",FALSE,"ticket","ticket",0.283172656595935,0.645824246341363,0.283172656595935,24.1477326398337,10.587985262442,19.6277404703753,"ticket","urn","ticket",6.83797760239008,6.83797760239008,5.55803941197172
"novel","decoy",FALSE,"ticket","ticket",0.21026537894633,0.593912485288456,0.152600704193007,25.643376675693,9.07863439098993,25.643376675693,"ticket","urn","ticket",5.39191431417808,5.39191431417808,3.91319733859729
"comp","decoy",TRUE,"ticket","urn",0.593912485288456,0.0844477226492018,0.593912485288456,13.2599995396199,93.256265941162,9.07863439098993,"urn","ticket","urn",7.87527928149945,7.87527928149945,5.39191431417808
"decoy","targ",TRUE,"ticket","ticket",0.593912485288456,0.160033073276281,0.593912485288456,9.07863439098993,33.6924999551153,5.86246146299937,"ticket","ticket","ticket",5.39191431417808,5.39191431417808,3.48178905739776
"comp","comp",TRUE,"ticket","urn",0.682484853779897,0.160033073276281,0.682484853779897,7.90041608149297,33.6924999551153,3.06271822396777,"urn","ticket","urn",5.39191431417808,5.39191431417808,2.09025879925367
"targ","decoy",FALSE,"ticket","ticket",0.682484853779897,0.189451714977622,0.682484853779897,11.6556107850756,41.988418121775,7.90041608149297,"ticket","ticket","ticket",7.95477782236774,7.95477782236774,5.39191431417808
"comp","comp",FALSE,"ticket","ticket",0.420022577513009,0.125681308330968,0.420022577513009,20.1184944938246,67.235311481042,17.0042187678006,"ticket","ticket","ticket",8.45022191297751,8.45022191297751,7.14215579544669
"decoy","decoy",FALSE,"ticket","ticket",0.420022577513009,0.978134646546096,0.420022577513009,21.5149757554133,9.23878486855411,17.0042187678006,"ticket","urn","ticket",9.03677557191859,9.03677557191859,7.14215579544669
"comp","targ",FALSE,"ticket","urn",0.978134646546096,0.774632447399199,0.978134646546096,9.23878486855411,11.6658882574042,6.14758716319212,"urn","ticket","urn",9.03677557191859,9.03677557191859,6.01316799698023
"targ","decoy",TRUE,"ticket","ticket",0.978134646546096,0.316578511614352,0.978134646546096,14.0993029063613,43.5627061184112,9.23878486855411,"ticket","ticket","urn",13.7910166648601,13.7910166648601,9.03677557191859
"novel","targ",FALSE,"urn","urn",0.842888271531002,0.52934744511731,0.767117380818264,4.33436232043231,6.90167336813851,4.33436232043231,"urn","urn","urn",3.6533831644583,3.6533831644583,3.32496467076741
"targ","targ",TRUE,"urn","urn",0.823441365461571,0.494154941523448,0.823441365461571,6.66749921781636,11.1104720377913,2.59031867576457,"urn","ticket","urn",5.49029466013265,5.49029466013265,2.13297554735218
"decoy","decoy",TRUE,"urn","urn",0.823441365461571,0.591640690574422,0.823441365461571,6.84975414691186,9.53343980166905,2.59031867576457,"urn","urn","urn",5.64037090780916,5.64037090780916,2.13297554735218
"novel","decoy",FALSE,"ticket","ticket",0.381478523799462,0.872579037444666,0.381478523799462,22.578554398241,9.87100678763786,18.8721258718059,"ticket","urn","ticket",8.61323360136681,8.61323360136681,7.19931071853415
"decoy","decoy",FALSE,"ticket","ticket",0.432763228086998,0.693068894324824,0.381478523799462,18.8721258718059,11.7840552072434,18.8721258718059,"ticket","urn","ticket",8.16716211314689,8.16716211314689,7.19931071853415
"comp","targ",FALSE,"ticket","ticket",0.693068894324824,0.933986882213503,0.693068894324824,11.7840552072434,8.74440773064298,7.57592499660538,"ticket","ticket","urn",8.16716211314689,8.16716211314689,5.25063796088509
"novel","decoy",FALSE,"urn","urn",0.754045137177302,0.135106075089425,0.680398805901488,6.59783363659615,36.8233949975028,6.59783363659615,"urn","ticket","urn",4.97506436958016,4.97506436958016,4.4891581278767
"targ","decoy",FALSE,"urn","ticket",0.840614424898369,0.40698517812416,0.754045137177302,6.59783363659615,13.6276071614343,6.59783363659615,"urn","ticket","ticket",5.54623412800239,5.54623412800239,4.97506436958016
"comp","decoy",FALSE,"urn","ticket",0.462690952932462,0.198065453907475,0.40698517812416,13.6276071614343,31.8347819840343,13.6276071614343,"ticket","urn","ticket",6.30537054371326,6.30537054371326,5.54623412800239
"novel","comp",TRUE,"urn","urn",0.768901770235971,0.125438728993868,0.686510234407615,3.0823221219233,18.8937097417511,3.0823221219233,"urn","urn","urn",2.37000293598432,2.37000293598432,2.11604568244134
"novel","targ",TRUE,"ticket","ticket",0.680761599153775,0.0633561906870455,0.624088572067703,4.69871562649829,50.4876497336171,4.69871562649829,"ticket","ticket","urn",3.1987051638638,3.1987051638638,2.93241472589352
"comp","targ",TRUE,"ticket","ticket",0.0633561906870455,0.534740282222629,0.0633561906870455,50.4876497336171,5.98179204036865,46.6057837963543,"ticket","ticket","ticket",3.1987051638638,3.1987051638638,2.95276492532104
"novel","comp",TRUE,"ticket","ticket",0.303728380938992,0.761134977005639,0.303728380938992,20.854059839647,8.32174321566344,16.6648221309555,"ticket","ticket","ticket",6.33396983110082,6.33396983110082,5.06157944447138
"targ","comp",FALSE,"ticket","ticket",0.529094613157213,0.303728380938992,0.455072503990959,11.9713368338883,20.854059839647,11.9713368338883,"ticket","ticket","ticket",6.33396983110082,6.33396983110082,5.44782622911675
"targ","targ",FALSE,"ticket","ticket",0.66806494188495,0.327441907022148,0.573841065657325,14.348527851946,29.2746536713046,14.348527851946,"ticket","ticket","urn",9.5857484255449,9.5857484255449,8.23377451317451
"novel","decoy",TRUE,"urn","urn",0.356559752298896,0.657247844152153,0.274033099655905,21.3875614773471,11.6028431138907,21.3875614773471,"ticket","urn","urn",7.6259436226403,7.6259436226403,5.86089976571865
"novel","decoy",TRUE,"urn","urn",0.17591434086078,0.736537035088986,0.12441870202181,3.45964069317525,0.826299810004157,3.45964069317525,"ticket","urn","urn",0.608600412155054,0.608600412155054,0.430444004506701
"novel","comp",FALSE,"urn","ticket",0.111548848915845,0.84599157632813,0.031413129309658,57.7518217402714,7.61490943666522,57.7518217402714,"ticket","urn","ticket",6.44214923792036,6.44214923792036,1.81416544419546
"novel","comp",FALSE,"ticket","urn",0.676906468579546,0.178911482832586,0.618945745378733,4.52412065592676,17.1168808627939,4.52412065592676,"urn","ticket","urn",3.06240653663116,3.06240653663116,2.80018523156591
"novel","targ",TRUE,"ticket","ticket",0.473459140811774,0.899561004247516,0.401586845128059,16.069386328904,8.45767858847955,16.069386328904,"ticket","urn","ticket",7.60819784465538,7.60819784465538,6.45325415896853
"novel","targ",TRUE,"ticket","ticket",0.851808425213992,0.441852933960035,0.779456705472283,3.31650992286346,6.39360039839957,3.31650992286346,"ticket","ticket","urn",2.8250310946009,2.8250310946009,2.58507589814129
"novel","targ",TRUE,"urn","urn",0.121768178224046,0.650135987903923,0.121768178224046,9.46118535496378,1.77204665785124,4.83964086160147,"urn","urn","ticket",1.15207130451396,1.15207130451396,0.589314250975863
"targ","comp",FALSE,"urn","urn",0.873505901312456,0.121768178224046,0.781738403998315,1.31890500428556,9.46118535496378,1.31890500428556,"urn","urn","urn",1.15207130451396,1.15207130451396,1.03103869307558
"novel","decoy",FALSE,"ticket","ticket",0.215780761262445,0.796323367161676,0.135366425774569,12.9862565452082,3.51890254490737,12.9862565452082,"ticket","urn","ticket",2.80218432327443,2.80218432327443,1.75790313271643
"decoy","comp",FALSE,"ticket","urn",0.727097884286195,0.135366425774569,0.646991290443111,2.41769804411162,12.9862565452082,2.41769804411162,"urn","urn","ticket",1.75790313271643,1.75790313271643,1.56422957746156
"novel","comp",FALSE,"urn","ticket",0.383134511765093,0.893734239364582,0.289162546722218,20.3804108351277,8.73686875915173,20.3804108351277,"ticket","urn","ticket",7.80843875488865,7.80843875488865,5.89325150033061
"novel","comp",FALSE,"urn","ticket",0.496155617991462,0.799563739945984,0.496155617991462,6.58235132186951,4.08456565096326,3.22927888906839,"ticket","urn","ticket",3.26587058793909,3.26587058793909,1.60222486287251
"comp","targ",TRUE,"urn","urn",0.799563739945984,0.333610133035108,0.724779461157846,4.08456565096326,9.78948258623605,4.08456565096326,"ticket","urn","urn",3.26587058793909,3.26587058793909,2.960409291569
"targ","comp",TRUE,"urn","ticket",0.38199588120915,0.799563739945984,0.38199588120915,8.54949162698161,4.08456565096326,3.54958780699219,"urn","ticket","ticket",3.26587058793909,3.26587058793909,1.35592792226124
"decoy","comp",FALSE,"urn","urn",0.968858196865767,0.38199588120915,0.904861646227073,1.39951122532444,3.54958780699219,1.39951122532444,"urn","urn","urn",1.35592792226124,1.35592792226124,1.26636403126034
"novel","comp",FALSE,"urn","urn",0.543996227439493,0.813884775991465,0.452871552621946,5.51576173924517,3.68670561990698,5.51576173924517,"urn","urn","ticket",3.00055357760447,3.00055357760447,2.49793158274469
"targ","decoy",TRUE,"urn","urn",0.543996227439493,0.974523363402113,0.543996227439493,10.275094876668,5.73574021866095,5.51576173924517,"urn","urn","urn",5.58961284949024,5.58961284949024,3.00055357760447
"novel","comp",TRUE,"ticket","ticket",0.223973587621003,0.709173872502328,0.223973587621003,13.4234013876102,4.23942207043159,9.37980755205891,"ticket","ticket","ticket",3.00648736685981,3.00648736685981,2.10082914862922
"novel","decoy",TRUE,"ticket","urn",0.852528440589464,0.584977696184069,0.852528440589464,10.5028290267871,15.3064988808857,7.07791060012068,"urn","urn","ticket",8.95396045198455,8.95396045198455,6.03412008655252
"novel","targ",FALSE,"ticket","ticket",0.420973173568507,0.220023220870644,0.332170954316405,14.6701261891209,28.0685354666066,14.6701261891209,"ticket","ticket","ticket",6.17572957848468,6.17572957848468,4.87298981618237
"novel","decoy",FALSE,"ticket","urn",0.537307419308952,0.740964231081307,0.462174730917929,6.83062123303784,4.95319924100056,6.83062123303784,"urn","urn","ticket",3.67014346700049,3.67014346700049,3.15694053038156
"comp","comp",TRUE,"ticket","ticket",0.131874991348013,0.740964231081307,0.0814866966800764,27.8304736135688,4.95319924100056,27.8304736135688,"ticket","ticket","ticket",3.67014346700049,3.67014346700049,2.26781336181175
"decoy","decoy",TRUE,"ticket","ticket",0.0814866966800764,0.758749614004046,0.0814866966800764,32.7590877386902,3.51819598561855,27.8304736135688,"ticket","urn","ticket",2.66942984607865,2.66942984607865,2.26781336181175
"decoy","targ",FALSE,"ticket","ticket",0.0814866966800764,0.489347597584128,0.0814866966800764,27.8304736135688,4.63436087764152,22.895428302807,"urn","ticket","ticket",2.26781336181175,2.26781336181175,1.86567282147127
"novel","targ",FALSE,"urn","urn",0.759117542041301,0.089242888148874,0.683724528501577,6.43970423687335,54.7773895844038,6.43970423687335,"urn","ticket","urn",4.88849245176825,4.88849245176825,4.40298374304584
"novel","targ",TRUE,"ticket","ticket",0.777559034275516,0.0998812566976994,0.702326773787542,5.35927628326179,41.7210778979385,5.35927628326179,"ticket","ticket","urn",4.16715369122871,4.16715369122871,3.76396322185934
"decoy","comp",TRUE,"ticket","ticket",0.453610845375806,0.702326773787542,0.453610845375806,8.29778048790034,5.35927628326179,4.64163121090244,"ticket","ticket","ticket",3.76396322185934,3.76396322185934,2.10549425750018
"novel","targ",TRUE,"urn","ticket",0.31005900239264,0.058144390815869,0.221495417076344,15.8905954459653,84.7377038828022,15.8905954459653,"urn","ticket","ticket",4.92702217140103,4.92702217140103,3.51969406589553
"novel","decoy",TRUE,"ticket","ticket",0.826450965627147,0.0436314579565078,0.7392184372447,3.43603445919062,65.0840959648172,3.43603445919062,"urn","ticket","ticket",2.83971399672624,2.83971399672624,2.53998002324183
"comp","decoy",FALSE,"ticket","ticket",0.123529779620003,0.364980704849586,0.0436314579565078,65.0840959648172,22.0280796340024,65.0840959648172,"ticket","ticket","urn",8.039824031301,8.039824031301,2.83971399672624
"novel","decoy",TRUE,"ticket","ticket",0.855516037346426,0.454687934368849,0.794326814859271,5.60210732859592,10.5406198411719,5.60210732859592,"urn","ticket","ticket",4.79269266254976,4.79269266254976,4.44990407082338
"novel","comp",FALSE,"ticket","ticket",0.42429858352989,0.111359503233035,0.42429858352989,5.82824760731731,22.206611312474,2.79740159688939,"ticket","ticket","ticket",2.4729172042462,2.4729172042462,1.18693353512442
"novel","targ",FALSE,"urn","urn",0.76892146023079,0.376084563555196,0.676856171673584,3.97757759041847,8.13233263310198,3.97757759041847,"urn","ticket","urn",3.05844476900584,3.05844476900584,2.69224794038529
"targ","targ",TRUE,"urn","urn",0.76892146023079,0.493751974310726,0.705956714363723,3.97757759041847,6.19429375097771,3.97757759041847,"urn","ticket","urn",3.05844476900584,3.05844476900584,2.8079976068586
"novel","comp",TRUE,"urn","urn",0.611855940893292,0.106440297758662,0.611855940893292,4.90290430110247,28.1836032727248,0.282894962619259,"urn","urn","urn",2.99987112426082,2.99987112426082,0.173090963527379
"decoy","targ",FALSE,"urn","urn",0.611855940893292,0.0470599280670285,0.533876516111195,0.282894962619259,3.67809664478964,0.282894962619259,"urn","ticket","urn",0.173090963527379,0.173090963527379,0.151030977068577
"novel","targ",FALSE,"urn","urn",0.861373730438667,0.142965298146009,0.795747722689434,7.87477548746044,47.445952451155,7.87477548746044,"urn","ticket","urn",6.78312473800077,6.78312473800077,6.26633466083722
"targ","decoy",TRUE,"urn","ticket",0.919264033010135,0.460734004387632,0.861373730438667,7.87477548746044,15.7118810522216,7.87477548746044,"urn","ticket","ticket",7.23899787365223,7.23899787365223,6.78312473800077
"novel","decoy",FALSE,"urn","urn",0.672011609329757,0.103944646893069,0.672011609329757,7.98970468887275,51.6541685072278,3.71249780696963,"urn","ticket","urn",5.36917430603888,5.36917430603888,2.49484162589486
"comp","decoy",TRUE,"urn","urn",0.182944464695174,0.504202298587188,0.103944646893069,51.6541685072278,18.7421680410983,51.6541685072278,"ticket","urn","urn",9.44984420682911,9.44984420682911,5.36917430603888
"novel","targ",FALSE,"urn","urn",0.599639490180288,0.916394064202905,0.599639490180288,4.14290345657441,2.71089546910944,0.63888128485355,"urn","urn","urn",2.48424851656644,2.48424851656644,0.38309844793531
"comp","decoy",FALSE,"urn","ticket",0.215083389542997,0.682123051723465,0.215083389542997,19.2043198646768,6.05540334683943,15.3538651933684,"ticket","urn","ticket",4.1305302103626,4.1305302103626,3.30236136837592
"decoy","targ",TRUE,"urn","urn",0.215083389542997,0.891934562474489,0.215083389542997,15.3538651933684,3.70247045838677,10.8711866169959,"urn","urn","urn",3.30236136837592,3.30236136837592,2.33821166593794
"targ","decoy",FALSE,"urn","urn",0.215083389542997,0.647109537851065,0.215083389542997,20.1837738809898,6.70859297563287,15.3538651933684,"urn","urn","ticket",4.34119450009269,4.34119450009269,3.30236136837592
"novel","comp",TRUE,"ticket","urn",0.85470575792715,0.568328817071026,0.772509907034691,2.623042887409,3.94477596739239,2.623042887409,"urn","ticket","urn",2.24192985915833,2.24192985915833,2.02632661710034
"comp","decoy",TRUE,"ticket","urn",0.568328817071026,0.843065260211006,0.568328817071026,8.29126576241038,5.58932443924069,3.94477596739239,"urn","ticket","urn",4.71216526277219,4.71216526277219,2.24192985915833
"novel","targ",TRUE,"urn","urn",0.20210156631255,0.921423055930063,0.20210156631255,10.5885713857012,2.32245855830298,6.98872961917611,"urn","urn","ticket",2.13996686206246,2.13996686206246,1.41243320257041
"novel","decoy",TRUE,"urn","urn",0.401250993228846,0.71994770062156,0.301575459925321,15.0991474169619,8.41526112623757,15.0991474169619,"ticket","urn","urn",6.05854789796474,6.05854789796474,4.55353232675051
"decoy","comp",FALSE,"urn","urn",0.837824768386781,0.205519309466108,0.785196594777517,5.84905778708683,23.8444041996699,5.84905778708683,"urn","ticket","urn",4.90048548574692,4.90048548574692,4.5926602570775
"comp","targ",TRUE,"urn","ticket",0.205519309466108,0.797230906551704,0.148895288154817,23.8444041996699,6.14688347563342,23.8444041996699,"ticket","urn","ticket",4.90048548574692,4.90048548574692,3.55031943418979
"novel","targ",TRUE,"urn","urn",0.16540016295463,0.778910945169628,0.084766282174551,17.7255899045644,3.76399314563927,17.7255899045644,"urn","urn","ticket",2.93181545868189,2.93181545868189,1.50253235556068
"decoy","comp",TRUE,"urn","urn",0.652037044754252,0.084766282174551,0.556982248998247,2.30436655041122,17.7255899045644,2.30436655041122,"urn","urn","urn",1.50253235556068,1.50253235556068,1.28349126376437
"decoy","decoy",TRUE,"urn","urn",0.556982248998247,0.844221189850941,0.556982248998247,6.18266090145626,4.07906413044981,2.30436655041122,"urn","urn","urn",3.44363237368664,3.44363237368664,1.28349126376437
"novel","comp",TRUE,"urn","ticket",0.0997084125410765,0.41879037598125,0.0227552606840618,75.4508788715008,17.9638496693707,75.4508788715008,"ticket","urn","ticket",7.5230873571064,7.5230873571064,1.71690441756257
"novel","decoy",FALSE,"urn","urn",0.633167921225178,0.950111359823495,0.562251666581361,6.27968787136995,4.1848746195361,6.27968787136995,"urn","urn","urn",3.97609691545827,3.97609691545827,3.53076497128852
"comp","targ",FALSE,"urn","urn",0.950111359823495,0.61798708839342,0.893862194102258,4.1848746195361,6.43394820075436,4.1848746195361,"ticket","urn","urn",3.97609691545827,3.97609691545827,3.74070120946139
"comp","targ",FALSE,"urn","urn",0.61798708839342,0.0687441895715892,0.524087228823919,6.43394820075436,57.8390252359819,6.43394820075436,"urn","urn","urn",3.97609691545827,3.97609691545827,3.37195008292999
"novel","comp",FALSE,"ticket","urn",0.619033137802035,0.329961294779605,0.547658841195516,10.2188880286358,19.1714313808817,10.2188880286358,"urn","ticket","urn",6.32583032121408,6.32583032121408,5.59646437606943
"targ","comp",TRUE,"ticket","urn",0.86320853815414,0.619033137802035,0.86320853815414,7.32827589349504,10.2188880286358,2.37369316551517,"ticket","urn","urn",6.32583032121408,6.32583032121408,2.04899220743082
"novel","targ",FALSE,"ticket","ticket",0.184318848216724,0.448432667413726,0.184318848216724,25.9947291319104,10.6845885268188,21.1671761977332,"ticket","ticket","ticket",4.79131853329945,4.79131853329945,3.90150953676664
"novel","decoy",FALSE,"ticket","ticket",0.339144340162039,0.811980216065422,0.339144340162039,21.1616291708863,8.83869658387801,16.9087511350019,"ticket","urn","ticket",7.17684676191397,7.17684676191397,5.73450724664435
"comp","comp",FALSE,"ticket","ticket",0.1684808768332,0.811980216065422,0.1684808768332,42.5973967895431,8.83869658387801,37.8107479279448,"ticket","ticket","ticket",7.17684676191397,7.17684676191397,6.37038796461926
"targ","comp",TRUE,"ticket","ticket",0.673722041770816,0.1684808768332,0.58927991547389,10.6525337111582,42.5973967895431,10.6525337111582,"ticket","ticket","urn",7.17684676191397,7.17684676191397,6.27732416489408
